time,logger,level,database,threadid,message,exception
2016-10-20 14:03:22.0688,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 17ms",
2016-10-20 14:03:22.0688,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:03:25.3017,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,37,Document with key 'Raven/StudioConfig' was not found,
2016-10-20 14:03:25.3017,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,37,Document with key 'Raven/StudioConfig' was not found,
2016-10-20 14:03:25.3017,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,37,Request #  68: GET     -     0 ms - Candidates - 404 - http://localhost:8080/databases/Candidates/studio-tasks/config,
2016-10-20 14:03:25.3167,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,Request #  69: GET     -    14 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:03:26.4199,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,38,Document with key 'Raven/StudioConfig' was not found,
2016-10-20 14:03:26.4199,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,38,Document with key 'Raven/StudioConfig' was not found,
2016-10-20 14:03:26.4199,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,Request #  70: GET     -     0 ms - Candidates - 404 - http://localhost:8080/databases/Candidates/studio-tasks/config,
2016-10-20 14:03:26.4679,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,43,Document with key 'Raven/Javascript/Functions' was not found,
2016-10-20 14:03:26.4679,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,36,Document with key 'Raven/Alerts' was not found,
2016-10-20 14:03:26.4199,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,37,Request #  71: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:03:26.4679,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request #  73: GET     -     1 ms - Candidates - 404 - http://localhost:8080/databases/Candidates/docs/Raven/Javascript/Functions,
2016-10-20 14:03:26.4589,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,32,Request #  72: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/singleAuthToken,
2016-10-20 14:03:26.4679,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request #  74: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/operation/alerts,
2016-10-20 14:03:26.5620,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,Request #  75: GET     -    96 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:03:26.9093,Raven.Database.Indexing.Index.Querying,Debug,Candidates,38,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:03:26.9483,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,38,"	Query: Tag:Students
	Time: 163 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:
",
2016-10-20 14:03:26.9578,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,Request #  77: GET     -   218 ms - Candidates - 200 - http://multi.get/databases/Candidates/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0,
2016-10-20 14:03:26.9668,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,"	Query: Tag:Students
	Time: 163 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:",
2016-10-20 14:03:26.9668,Raven.Database.Server.WebApi.RequestManager,Debug,,38,Request #  78: POST    -   373 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/multi_get?parallel=yes,
2016-10-20 14:03:26.9668,Raven.Database.Server.WebApi.RequestManager,Debug,,38,"	0: databases/Candidates/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0			Query: Tag:Students
	Time: 163 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:",
2016-10-20 14:03:27.0129,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,38,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:03:27.0129,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,Request #  79: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:03:27.0129,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:03:27.0869,Raven.Database.Indexing.Index.Querying,Debug,Candidates,36,Issuing query on index Raven/DocumentsByEntityName for all documents,
2016-10-20 14:03:27.0899,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,36,"	Query: 
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:
",
2016-10-20 14:03:27.0899,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,32,Request #  80: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:03:27.0899,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request #  81: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:03:27.0899,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request #  82: GET     -     6 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:03:27.1084,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,12,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:03:27.1084,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,"	Query: 
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:",
2016-10-20 14:03:27.2689,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request #  83: GET     -   145 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:03:26+GMT,
2016-10-20 14:03:27.3204,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,38,Request #  84: GET     -   238 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=31,
2016-10-20 14:03:37.0829,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,45,"Document with key 'Raven/Hilo/students' was found, etag: 01000000-0000-0001-0000-000000000001",
2016-10-20 14:03:37.0829,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 171: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:03:37.1179,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,"	Raven/Hilo/students

Results count: 1, includes count: 0",
2016-10-20 14:03:37.1309,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,46,"	Query: 
	Time: 0 ms
",
2016-10-20 14:03:37.1309,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 172: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=1,
2016-10-20 14:03:37.1364,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,46,Request # 173: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:03:37.1364,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,46,"	Query: 
	Time: 0 ms",
2016-10-20 14:03:37.9280,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,43,Document with key 'Raven/Javascript/Functions' was not found,
2016-10-20 14:03:37.9280,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,37,Document with key 'Raven/Alerts' was not found,
2016-10-20 14:03:37.9280,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,46,Request # 179: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/singleAuthToken,
2016-10-20 14:03:37.9280,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 180: GET     -     0 ms - Candidates - 404 - http://localhost:8080/databases/Candidates/docs/Raven/Javascript/Functions,
2016-10-20 14:03:37.9280,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,37,Request # 181: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/operation/alerts,
2016-10-20 14:03:37.9280,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request # 182: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:03:37.9800,Raven.Database.Indexing.Index.Querying,Debug,Candidates,45,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:03:37.9820,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,45,"	Query: Tag:Students
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:
",
2016-10-20 14:03:37.9820,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 184: GET     -     3 ms - Candidates - 200 - http://multi.get/databases/Candidates/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0,
2016-10-20 14:03:37.9820,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,"	Query: Tag:Students
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:",
2016-10-20 14:03:37.9820,Raven.Database.Server.WebApi.RequestManager,Debug,,45,Request # 185: POST    -    15 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/multi_get?parallel=yes,
2016-10-20 14:03:37.9975,Raven.Database.Server.WebApi.RequestManager,Debug,,45,"	0: databases/Candidates/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0			Query: Tag:Students
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:",
2016-10-20 14:03:38.0270,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,36,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:03:38.0270,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,45,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:03:38.0270,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request # 187: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:03:38.0270,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:03:38.0270,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 188: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:03:38.0445,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:03:38.3232,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,36,"	Query: 
	Time: 0 ms
",
2016-10-20 14:03:38.3232,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request # 195: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:03:38.3273,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,"	Query: 
	Time: 0 ms",
2016-10-20 14:03:38.3273,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 196: GET     -    11 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=30,
2016-10-20 14:03:43.6283,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,12,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:03:43.8332,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,45,"	DELETE Raven/Hilo/students
",
2016-10-20 14:03:43.8332,Raven.Database.DocumentDatabase,Debug,Candidates,45,Delete a document with key: Raven/Hilo/students and etag ,
2016-10-20 14:03:43.8448,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,45,"Document with key 'Raven/Hilo/students' was found, etag: 01000000-0000-0001-0000-000000000001",
2016-10-20 14:03:43.8553,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,45,Document with key 'Raven/Hilo/students' was deleted,
2016-10-20 14:03:43.8784,Raven.Database.Indexing.WorkContext,Debug,Candidates,45,Incremented work counter to 6 because: DEL Raven/Hilo/students,
2016-10-20 14:03:43.8784,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:03:43.8784,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 197: POST    -    46 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/bulk_docs,
2016-10-20 14:03:43.8905,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 198: GET     -     4 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:03:43.8905,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 199: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:03:43.9140,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 200: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=30,
2016-10-20 14:03:43.9260,Raven.Database.Indexing.Index.Querying,Debug,Candidates,36,Issuing query on index Raven/DocumentsByEntityName for all documents,
2016-10-20 14:03:43.9260,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,36,"	Query: 
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:
",
2016-10-20 14:03:43.9260,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request # 201: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:03:43.9455,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,"	Query: 
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
	Timing:",
2016-10-20 14:03:43.9605,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 202: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:03:37+GMT,
2016-10-20 14:03:43.9740,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Fetched task id: 1,
2016-10-20 14:03:43.9805,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,36,"	Query: 
	Time: 0 ms
",
2016-10-20 14:03:43.9805,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 203: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=30,
2016-10-20 14:03:43.9805,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,Request # 204: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:03:43.9805,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,36,"	Query: 
	Time: 0 ms",
2016-10-20 14:03:43.9805,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executing RemoveFromIndexTask for index: Raven/DocumentsByEntityName (id: 1, task id: 1), details: Index: 1, Keys Count: 1, Keys: Raven/Hilo/students",
2016-10-20 14:03:43.9970,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Document with key 'Raven/Hilo/students' was not found,
